Accident year,Road user,Casualty class,Casualty age,Weather condition,All casualties
2019,Car (Includes taxis and minibus),Passenger,39,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,39,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,39,Other,5
2019,Car (Includes taxis and minibus),Passenger,40,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,40,Fine no high winds,186
2019,Car (Includes taxis and minibus),Passenger,40,Raining no high winds,34
2019,Car (Includes taxis and minibus),Passenger,40,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,40,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,40,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,40,Other,8
2019,Car (Includes taxis and minibus),Passenger,41,Unknown,6
2019,Car (Includes taxis and minibus),Passenger,41,Fine no high winds,163
2019,Car (Includes taxis and minibus),Passenger,41,Raining no high winds,26
2019,Car (Includes taxis and minibus),Passenger,41,Fine + high winds,2
2019,Car (Includes taxis and minibus),Passenger,41,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,41,Other,7
2019,Car (Includes taxis and minibus),Passenger,42,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,42,Fine no high winds,181
2019,Car (Includes taxis and minibus),Passenger,42,Raining no high winds,21
2019,Car (Includes taxis and minibus),Passenger,42,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,42,Fine + high winds,4
2019,Car (Includes taxis and minibus),Passenger,42,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,42,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,42,Other,4
2019,Car (Includes taxis and minibus),Passenger,43,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,43,Fine no high winds,178
2019,Car (Includes taxis and minibus),Passenger,43,Raining no high winds,34
2019,Car (Includes taxis and minibus),Passenger,43,Snowing no high winds,3
2019,Car (Includes taxis and minibus),Passenger,43,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,43,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,43,Other,4
2019,Car (Includes taxis and minibus),Passenger,44,Unknown,5
2019,Car (Includes taxis and minibus),Passenger,44,Fine no high winds,159
2019,Car (Includes taxis and minibus),Passenger,44,Raining no high winds,33
2019,Car (Includes taxis and minibus),Passenger,44,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,44,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,44,Other,6
2019,Car (Includes taxis and minibus),Passenger,45,Unknown,5
2019,Car (Includes taxis and minibus),Passenger,45,Fine no high winds,192
2019,Car (Includes taxis and minibus),Passenger,45,Raining no high winds,29
2019,Car (Includes taxis and minibus),Passenger,45,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,45,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,45,Raining + high winds,1
2019,Car (Includes taxis and minibus),Passenger,45,Other,6
2019,Car (Includes taxis and minibus),Passenger,46,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,46,Fine no high winds,167
2019,Car (Includes taxis and minibus),Passenger,46,Raining no high winds,32
2019,Car (Includes taxis and minibus),Passenger,46,Fine + high winds,2
2019,Car (Includes taxis and minibus),Passenger,46,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,46,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,46,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,46,Other,3
2019,Car (Includes taxis and minibus),Passenger,47,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,47,Fine no high winds,170
2019,Car (Includes taxis and minibus),Passenger,47,Raining no high winds,26
2019,Car (Includes taxis and minibus),Passenger,47,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,47,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,47,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,47,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,47,Other,3
2019,Car (Includes taxis and minibus),Passenger,48,Unknown,5
2019,Car (Includes taxis and minibus),Passenger,48,Fine no high winds,183
2019,Car (Includes taxis and minibus),Passenger,48,Raining no high winds,35
2019,Car (Includes taxis and minibus),Passenger,48,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,48,Fine + high winds,2
2019,Car (Includes taxis and minibus),Passenger,48,Raining + high winds,7
2019,Car (Includes taxis and minibus),Passenger,48,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,48,Other,6
2019,Car (Includes taxis and minibus),Passenger,49,Unknown,7
2019,Car (Includes taxis and minibus),Passenger,49,Fine no high winds,162
2019,Car (Includes taxis and minibus),Passenger,49,Raining no high winds,25
2019,Car (Includes taxis and minibus),Passenger,49,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,49,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,49,Other,4
2019,Car (Includes taxis and minibus),Passenger,50,Unknown,8
2019,Car (Includes taxis and minibus),Passenger,50,Fine no high winds,182
2019,Car (Includes taxis and minibus),Passenger,50,Raining no high winds,28
2019,Car (Includes taxis and minibus),Passenger,50,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,50,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,50,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,50,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,50,Other,7
2019,Car (Includes taxis and minibus),Passenger,51,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,51,Fine no high winds,160
2019,Car (Includes taxis and minibus),Passenger,51,Raining no high winds,29
2019,Car (Includes taxis and minibus),Passenger,51,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,51,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,51,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,51,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,51,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,51,Other,11
2019,Car (Includes taxis and minibus),Passenger,52,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,52,Fine no high winds,185
2019,Car (Includes taxis and minibus),Passenger,52,Raining no high winds,29
2019,Car (Includes taxis and minibus),Passenger,52,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,52,Fine + high winds,2
2019,Car (Includes taxis and minibus),Passenger,52,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,52,Other,6
2019,Car (Includes taxis and minibus),Passenger,53,Unknown,5
2019,Car (Includes taxis and minibus),Passenger,53,Fine no high winds,164
2019,Car (Includes taxis and minibus),Passenger,53,Raining no high winds,20
2019,Car (Includes taxis and minibus),Passenger,53,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,53,Fine + high winds,4
2019,Car (Includes taxis and minibus),Passenger,53,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,53,Other,4
2019,Car (Includes taxis and minibus),Passenger,54,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,54,Fine no high winds,180
2019,Car (Includes taxis and minibus),Passenger,54,Raining no high winds,33
2019,Car (Includes taxis and minibus),Passenger,54,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,54,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,54,Raining + high winds,1
2019,Car (Includes taxis and minibus),Passenger,54,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,54,Other,6
2019,Car (Includes taxis and minibus),Passenger,55,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,55,Fine no high winds,162
2019,Car (Includes taxis and minibus),Passenger,55,Raining no high winds,23
2019,Car (Includes taxis and minibus),Passenger,55,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,55,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,55,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,55,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,55,Other,4
2019,Car (Includes taxis and minibus),Passenger,56,Unknown,6
2019,Car (Includes taxis and minibus),Passenger,56,Fine no high winds,153
2019,Car (Includes taxis and minibus),Passenger,56,Raining no high winds,41
2019,Car (Includes taxis and minibus),Passenger,56,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,56,Fine + high winds,2
2019,Car (Includes taxis and minibus),Passenger,56,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,56,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,56,Other,5
2019,Car (Includes taxis and minibus),Passenger,57,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,57,Fine no high winds,150
2019,Car (Includes taxis and minibus),Passenger,57,Raining no high winds,26
2019,Car (Includes taxis and minibus),Passenger,57,Fine + high winds,4
2019,Car (Includes taxis and minibus),Passenger,57,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,57,Other,8
2019,Car (Includes taxis and minibus),Passenger,58,Fine no high winds,152
2019,Car (Includes taxis and minibus),Passenger,58,Raining no high winds,20
2019,Car (Includes taxis and minibus),Passenger,58,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,58,Raining + high winds,1
2019,Car (Includes taxis and minibus),Passenger,58,Other,5
2019,Car (Includes taxis and minibus),Passenger,59,Unknown,2
2019,Car (Includes taxis and minibus),Passenger,59,Fine no high winds,151
2019,Car (Includes taxis and minibus),Passenger,59,Raining no high winds,14
2019,Car (Includes taxis and minibus),Passenger,59,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,59,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,59,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,59,Other,1
2019,Car (Includes taxis and minibus),Passenger,60,Unknown,6
2019,Car (Includes taxis and minibus),Passenger,60,Fine no high winds,148
2019,Car (Includes taxis and minibus),Passenger,60,Raining no high winds,20
2019,Car (Includes taxis and minibus),Passenger,60,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Passenger,60,Fine + high winds,5
2019,Car (Includes taxis and minibus),Passenger,60,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,60,Other,3
2019,Car (Includes taxis and minibus),Passenger,61,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,61,Fine no high winds,143
2019,Car (Includes taxis and minibus),Passenger,61,Raining no high winds,21
2019,Car (Includes taxis and minibus),Passenger,61,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Passenger,61,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,61,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,61,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,61,Other,1
2019,Car (Includes taxis and minibus),Passenger,62,Unknown,2
2019,Car (Includes taxis and minibus),Passenger,62,Fine no high winds,119
2019,Car (Includes taxis and minibus),Passenger,62,Raining no high winds,26
2019,Car (Includes taxis and minibus),Passenger,62,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,62,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,62,Raining + high winds,1
2019,Car (Includes taxis and minibus),Passenger,62,Other,1
2019,Car (Includes taxis and minibus),Passenger,63,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,63,Fine no high winds,124
2019,Car (Includes taxis and minibus),Passenger,63,Raining no high winds,27
2019,Car (Includes taxis and minibus),Passenger,63,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,63,Other,1
2019,Car (Includes taxis and minibus),Passenger,64,Unknown,1
2019,Car (Includes taxis and minibus),Passenger,64,Fine no high winds,127
2019,Car (Includes taxis and minibus),Passenger,64,Raining no high winds,16
2019,Car (Includes taxis and minibus),Passenger,64,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,64,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,64,Other,1
2019,Car (Includes taxis and minibus),Passenger,65,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,65,Fine no high winds,120
2019,Car (Includes taxis and minibus),Passenger,65,Raining no high winds,17
2019,Car (Includes taxis and minibus),Passenger,65,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,65,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,65,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,65,Other,1
2019,Car (Includes taxis and minibus),Passenger,66,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,66,Fine no high winds,104
2019,Car (Includes taxis and minibus),Passenger,66,Raining no high winds,11
2019,Car (Includes taxis and minibus),Passenger,66,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,66,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,66,Raining + high winds,1
2019,Car (Includes taxis and minibus),Passenger,66,Other,1
2019,Car (Includes taxis and minibus),Passenger,67,Unknown,2
2019,Car (Includes taxis and minibus),Passenger,67,Fine no high winds,101
2019,Car (Includes taxis and minibus),Passenger,67,Raining no high winds,18
2019,Car (Includes taxis and minibus),Passenger,67,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Passenger,67,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,67,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,67,Other,1
2019,Car (Includes taxis and minibus),Passenger,68,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,68,Fine no high winds,95
2019,Car (Includes taxis and minibus),Passenger,68,Raining no high winds,18
2019,Car (Includes taxis and minibus),Passenger,68,Raining + high winds,1
2019,Car (Includes taxis and minibus),Passenger,68,Other,2
2019,Car (Includes taxis and minibus),Passenger,69,Unknown,2
2019,Car (Includes taxis and minibus),Passenger,69,Fine no high winds,103
2019,Car (Includes taxis and minibus),Passenger,69,Raining no high winds,12
2019,Car (Includes taxis and minibus),Passenger,69,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,69,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,69,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,69,Other,1
2019,Car (Includes taxis and minibus),Passenger,70,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,70,Fine no high winds,114
2019,Car (Includes taxis and minibus),Passenger,70,Raining no high winds,23
2019,Car (Includes taxis and minibus),Passenger,70,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,70,Other,2
2019,Car (Includes taxis and minibus),Passenger,71,Unknown,1
2019,Car (Includes taxis and minibus),Passenger,71,Fine no high winds,104
2019,Car (Includes taxis and minibus),Passenger,71,Raining no high winds,21
2019,Car (Includes taxis and minibus),Passenger,71,Fine + high winds,1
